event,lon,lat
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-5.7588076929535426,56.14048942983638
Witchcraft trial,-2.1736732649835324,57.36665374478386
Witchcraft trial,-3.04003481485654,56.215488790345994
Witchcraft trial,-3.04003481485654,56.215488790345994
Witchcraft trial,-3.04003481485654,56.215488790345994
Witchcraft trial,-3.04003481485654,56.215488790345994
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-4.167458637971015,56.198299813188406
Witchcraft trial,-4.167458637971015,56.198299813188406
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-4.167458637971015,56.198299813188406
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-2.1736732649835324,57.36665374478386
Witchcraft trial,-2.1736732649835324,57.36665374478386
Witchcraft trial,-2.1736732649835324,57.36665374478386
Witchcraft trial,-2.1736732649835324,57.36665374478386
Witchcraft trial,-3.3805331476099774,57.663107945070294
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-3.3805331476099774,57.663107945070294
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.7588076929535426,56.14048942983638
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-3.04003481485654,56.215488790345994
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.04003481485654,56.215488790345994
Witchcraft trial,-3.3504802499574016,56.42357091121406
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.5310118388,55.9430385597
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-4.833567378030602,55.30516632913623
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-5.7588076929535426,56.14048942983638
Witchcraft trial,-5.7588076929535426,56.14048942983638
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-2.711164915385906,56.01057896403803
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-2.293598428275109,55.82985202070961
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-3.2524791205767136,55.98181675806311
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-3.04003481485654,56.215488790345994
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-3.864571731320755,55.62498150216981
Witchcraft trial,-4.339415996155767,54.84539961530105
Witchcraft trial,-5.365947398526248,57.5616513336531
Witchcraft trial,-4.570675271587302,55.912044181957675
Witchcraft trial,-2.94507,42.687
Witchcraft trial,-1.53993,43.2699
Witchcraft trial,-1.683,43.2809
Witchcraft trial,-1.63782,43.2338
Witchcraft trial,-1.70219,43.2474
Witchcraft trial,-1.70098,43.2256
Witchcraft trial,-1.6706,43.1644
Witchcraft trial,-1.67182,43.1329
Witchcraft trial,-1.74232,43.1246
Witchcraft trial,-1.67334,43.1119
Witchcraft trial,-1.64458,43.13
Witchcraft trial,-1.45679,43.1823
Witchcraft trial,-1.64577,42.8125
Witchcraft trial,-1.45679,43.1823
Witchcraft trial,-1.98387,43.0357
Witchcraft trial,-1.95528,43.0272
Witchcraft trial,-1.67768,42.5268
Witchcraft trial,-2.02395,43.116
Witchcraft trial,-1.80015,43.3708
Witchcraft trial,-1.89128,43.3081
Witchcraft trial,-1.98123,43.3183
Witchcraft trial,-1.99223,43.2476
Witchcraft trial,-2.0212,43.2186
Witchcraft trial,-2.25385,42.8641
Witchcraft trial,-2.51268,42.841
Witchcraft trial,-2.79566,42.5899
Witchcraft trial,6.36101,49.4426
Witchcraft trial,6.14337,49.395
Witchcraft trial,6.92987,49.0532
Witchcraft trial,7.07086,49.106
Witchcraft trial,7.02993,48.9996
Witchcraft trial,7.05259,48.7327
Witchcraft trial,6.63579,48.9229
Witchcraft trial,6.36101,49.4426
Witchcraft trial,6.14337,49.395
Witchcraft trial,6.92987,49.0532
Witchcraft trial,7.07086,49.106
Witchcraft trial,7.02993,48.9996
Witchcraft trial,7.05259,48.7327
Witchcraft trial,6.63579,48.9229
Witchcraft trial,6.36101,49.4426
Witchcraft trial,6.14337,49.395
Witchcraft trial,6.92987,49.0532
Witchcraft trial,7.07086,49.106
Witchcraft trial,7.02993,48.9996
Witchcraft trial,7.05259,48.7327
Witchcraft trial,6.63579,48.9229
Witchcraft trial,6.36101,49.4426
Witchcraft trial,6.14337,49.395
Witchcraft trial,6.92987,49.0532
Witchcraft trial,7.07086,49.106
Witchcraft trial,7.02993,48.9996
Witchcraft trial,7.05259,48.7327
Witchcraft trial,6.63579,48.9229
Witchcraft trial,6.36101,49.4426
Witchcraft trial,6.14337,49.395
Witchcraft trial,6.92987,49.0532
Witchcraft trial,7.07086,49.106
Witchcraft trial,7.02993,48.9996
Witchcraft trial,7.05259,48.7327
Witchcraft trial,6.63579,48.9229
Witchcraft trial,6.36101,49.4426
Witchcraft trial,6.14337,49.395
Witchcraft trial,6.92987,49.0532
Witchcraft trial,7.07086,49.106
Witchcraft trial,7.02993,48.9996
Witchcraft trial,7.05259,48.7327
Witchcraft trial,6.63579,48.9229
Witchcraft trial,6.66652,49.3604
Witchcraft trial,6.64378,49.449
Witchcraft trial,6.71283,49.3276
Witchcraft trial,6.70061,49.2392
Witchcraft trial,7.33984,49.3296
Witchcraft trial,6.66652,49.3604
Witchcraft trial,6.64378,49.449
Witchcraft trial,6.71283,49.3276
Witchcraft trial,6.70061,49.2392
Witchcraft trial,7.33984,49.3296
Witchcraft trial,6.66652,49.3604
Witchcraft trial,6.64378,49.449
Witchcraft trial,6.71283,49.3276
Witchcraft trial,6.70061,49.2392
Witchcraft trial,7.33984,49.3296
Witchcraft trial,6.66652,49.3604
Witchcraft trial,6.64378,49.449
Witchcraft trial,6.71283,49.3276
Witchcraft trial,6.70061,49.2392
Witchcraft trial,7.33984,49.3296
Witchcraft trial,6.66652,49.3604
Witchcraft trial,6.64378,49.449
Witchcraft trial,6.71283,49.3276
Witchcraft trial,6.70061,49.2392
Witchcraft trial,7.33984,49.3296
Witchcraft trial,6.66652,49.3604
Witchcraft trial,6.64378,49.449
Witchcraft trial,6.71283,49.3276
Witchcraft trial,6.70061,49.2392
Witchcraft trial,7.33984,49.3296
Witchcraft trial,3.66601,51.5483
Witchcraft trial,3.57091,51.4537
Witchcraft trial,3.66601,51.5483
Witchcraft trial,3.57091,51.4537
Witchcraft trial,3.66601,51.5483
Witchcraft trial,3.66601,51.5483
Witchcraft trial,3.611,51.4988
Witchcraft trial,3.49986,51.5635
Witchcraft trial,3.98342,51.626
Witchcraft trial,3.9185,51.6501
Witchcraft trial,3.9185,51.6501
Witchcraft trial,3.89113,51.5046
Witchcraft trial,3.55588,51.3945
Witchcraft trial,3.55588,51.3945
Witchcraft trial,3.611,51.4988
Witchcraft trial,3.73367,51.4257
Witchcraft trial,3.73367,51.4257
Witchcraft trial,3.78072,51.3117
Witchcraft trial,3.38792,51.3087
Witchcraft trial,3.611,51.4988
Witchcraft trial,3.611,51.4988
Witchcraft trial,3.611,51.4988
Witchcraft trial,4.07672,51.5491
Witchcraft trial,4.10403,51.5463
Witchcraft trial,4.07672,51.5491
Witchcraft trial,4.10403,51.5463
Witchcraft trial,3.611,51.4988
Witchcraft trial,3.6856,51.3286
Witchcraft trial,4.10403,51.5463
Witchcraft trial,3.78072,51.3117
Witchcraft trial,3.78072,51.3117
Witchcraft trial,4.07672,51.5491
Witchcraft trial,3.73367,51.4257
Witchcraft trial,3.611,51.4988
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,11.42795720451613,52.25468318486021
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.251098351147541,47.80857533319672
Witchcraft trial,7.36938543827027,48.72734288432432
Witchcraft trial,8.479916757401575,47.992141983884515
Witchcraft trial,6.699336954341318,49.03419487799401
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,12.3155,45.4408
Witchcraft trial,8.21475,47.5269
Witchcraft trial,8.21475,47.5269
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.21475,47.5269
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.18606,47.4622
Witchcraft trial,8.21475,47.5269
Witchcraft trial,8.18606,47.4622
Witchcraft trial,7.35181,47.8659
Witchcraft trial,7.82713,48.658
Witchcraft trial,7.66326,48.4235
Witchcraft trial,8.70106,49.0363
Witchcraft trial,9.05764,48.5216
Witchcraft trial,9.10959,48.2923
Witchcraft trial,9.78355,48.4073
Witchcraft trial,9.5002,48.0147
Witchcraft trial,9.07031,49.0809
Witchcraft trial,8.69463,48.8922
Witchcraft trial,8.69463,48.8922
Witchcraft trial,10.1302,48.9627
Witchcraft trial,9.75328,47.9227
Witchcraft trial,9.18293,48.7758
Witchcraft trial,8.74724,48.7122
Witchcraft trial,8.69463,48.8922
Witchcraft trial,9.18293,48.7758
Witchcraft trial,10.1302,48.9627
Witchcraft trial,8.94095,48.4791
Witchcraft trial,8.94095,48.4791
Witchcraft trial,8.69463,48.8922
Witchcraft trial,9.29395,49.0019
Witchcraft trial,8.57658,48.2946
Witchcraft trial,8.34689,48.2918
Witchcraft trial,8.96136,48.3539
Witchcraft trial,9.98761,48.4011
Witchcraft trial,7.86552,48.043
Witchcraft trial,9.77042,49.4885
Witchcraft trial,9.73726,49.1125
Witchcraft trial,8.01188,48.5862
Witchcraft trial,9.32011,48.7433
Witchcraft trial,7.8421,47.999
Witchcraft trial,9.17324,47.6779
Witchcraft trial,8.49816,48.4717
Witchcraft trial,9.32011,48.7433
Witchcraft trial,10.0634,49.1337
Witchcraft trial,8.07678,48.5336
Witchcraft trial,8.88849,49.2489
Witchcraft trial,9.70592,49.384
Witchcraft trial,7.94714,48.3645
Witchcraft trial,8.06565,48.3472
Witchcraft trial,8.88849,49.2489
Witchcraft trial,9.21088,49.1427
Witchcraft trial,8.68485,48.4421
Witchcraft trial,8.68485,48.4421
Witchcraft trial,9.51285,49.7586
Witchcraft trial,9.32011,48.7433
Witchcraft trial,8.07678,48.5336
Witchcraft trial,8.63162,48.1611
Witchcraft trial,8.06868,48.1732
Witchcraft trial,9.18293,48.7758
Witchcraft trial,8.09,48.2774
Witchcraft trial,9.32011,48.7433
Witchcraft trial,9.00883,48.6813
Witchcraft trial,9.00441,48.7075
Witchcraft trial,9.62756,48.5652
Witchcraft trial,9.77042,49.4885
Witchcraft trial,9.18293,48.7758
Witchcraft trial,9.32011,48.7433
Witchcraft trial,8.98112,49.1556
Witchcraft trial,9.00883,48.6813
Witchcraft trial,9.00441,48.7075
Witchcraft trial,9.18293,48.7758
Witchcraft trial,8.68485,48.4421
Witchcraft trial,8.21492,48.2924
Witchcraft trial,8.68485,48.4421
Witchcraft trial,8.63162,48.1611
Witchcraft trial,7.9745,48.5477
Witchcraft trial,7.94714,48.3645
Witchcraft trial,7.55352,47.7336
Witchcraft trial,7.67211,47.8027
Witchcraft trial,9.51956,48.167
Witchcraft trial,10.1302,48.9627
Witchcraft trial,8.71509,48.4647
Witchcraft trial,8.63162,48.1611
Witchcraft trial,8.22852,48.7656
Witchcraft trial,8.22852,48.7656
Witchcraft trial,7.58361,48.0348
Witchcraft trial,8.0096,48.4098
Witchcraft trial,7.64078,48.0971
Witchcraft trial,8.21492,48.2924
Witchcraft trial,7.94714,48.3645
Witchcraft trial,8.62351,48.9486
Witchcraft trial,8.01096,48.2408
Witchcraft trial,8.13806,48.6955
Witchcraft trial,9.73726,49.1125
Witchcraft trial,8.63162,48.1611
Witchcraft trial,9.18293,48.7758
Witchcraft trial,7.94714,48.3645
Witchcraft trial,9.17028,47.7662
Witchcraft trial,7.94714,48.3645
Witchcraft trial,9.21088,49.1427
Witchcraft trial,8.63162,48.1611
Witchcraft trial,9.89383,47.9082
Witchcraft trial,9.77042,49.4885
Witchcraft trial,9.89383,47.9082
Witchcraft trial,8.62351,48.9486
Witchcraft trial,7.95865,48.0915
Witchcraft trial,8.06868,48.1732
Witchcraft trial,8.28305,48.1071
Witchcraft trial,7.70059,48.1437
Witchcraft trial,8.63162,48.1611
Witchcraft trial,8.22852,48.7656
Witchcraft trial,7.82357,47.6519
Witchcraft trial,8.96778,48.3231
Witchcraft trial,7.58361,48.0348
Witchcraft trial,8.22852,48.7656
Witchcraft trial,8.39802,48.9432
Witchcraft trial,8.62351,48.9486
Witchcraft trial,8.68485,48.4421
Witchcraft trial,8.63162,48.1611
Witchcraft trial,8.68485,48.4421
Witchcraft trial,8.94095,48.4791
Witchcraft trial,8.22852,48.7656
Witchcraft trial,8.63162,48.1611
Witchcraft trial,8.27192,47.6327
Witchcraft trial,7.8421,47.999
Witchcraft trial,9.06601,47.693
Witchcraft trial,7.58361,48.0348
Witchcraft trial,9.40125,48.5692
Witchcraft trial,9.48001,47.6618
Witchcraft trial,9.89383,47.9082
Witchcraft trial,8.63162,48.1611
Witchcraft trial,8.68485,48.4421
Witchcraft trial,8.20591,48.8591
Witchcraft trial,8.22852,48.7656
Witchcraft trial,9.17324,47.6779
Witchcraft trial,9.17028,47.7662
Witchcraft trial,8.25624,48.8289
Witchcraft trial,7.58361,48.0348
Witchcraft trial,10.042,47.695
Witchcraft trial,9.79015,48.0951
Witchcraft trial,9.40386,48.1351
Witchcraft trial,8.63162,48.1611
Witchcraft trial,9.75328,47.9227
Witchcraft trial,9.56997,48.2338
Witchcraft trial,8.94095,48.4791
Witchcraft trial,9.61854,49.2861
Witchcraft trial,7.82609,48.0833
Witchcraft trial,7.8421,47.999
Witchcraft trial,9.77042,49.4885
Witchcraft trial,7.58361,48.0348
Witchcraft trial,8.94095,48.4791
Witchcraft trial,8.68485,48.4421
Witchcraft trial,8.63162,48.1611
Witchcraft trial,9.62756,48.5652
Witchcraft trial,8.96136,48.3539
Witchcraft trial,7.58361,48.0348
Witchcraft trial,8.96778,48.3231
Witchcraft trial,9.77042,49.4885
Witchcraft trial,7.58361,48.0348
Witchcraft trial,9.75328,47.9227
Witchcraft trial,8.94095,48.4791
Witchcraft trial,8.63162,48.1611
Witchcraft trial,7.9498,48.4735
Witchcraft trial,9.75328,47.9227
Witchcraft trial,9.21088,49.1427
Witchcraft trial,9.77042,49.4885
Witchcraft trial,7.58361,48.0348
Witchcraft trial,9.56997,48.2338
Witchcraft trial,9.56997,48.2338
Witchcraft trial,9.47133,48.1596
Witchcraft trial,8.21492,48.2924
Witchcraft trial,7.94714,48.3645
Witchcraft trial,8.39802,48.9432
Witchcraft trial,9.51956,48.167
Witchcraft trial,9.77042,49.4885
Witchcraft trial,8.588,48.8484
Witchcraft trial,8.63162,48.1611
Witchcraft trial,8.96778,48.3231
Witchcraft trial,10.1302,48.9627
Witchcraft trial,9.56997,48.2338
