Germany,Neuruppin,NA,NA,NA,NA,2,NA,4,NA,3,3,6,8
Germany,Neuss,NA,NA,NA,NA,NA,5,NA,NA,NA,3,5,9
Germany,Neustrelitz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7
Germany,Neuwied,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,9
Germany,Noerdlingen,NA,NA,NA,NA,10,5,6,8,5,NA,6,7
Germany,Norden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
Germany,Nordhausen,NA,NA,NA,3,NA,3,6,7,NA,8,8,14
Germany,Nuernberg,NA,NA,NA,10,12,20,38,40,40,30,30,54
Germany,Offenbach,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,11
Germany,Oldenburg,NA,NA,NA,NA,NA,NA,2,NA,NA,3,6,11
Germany,Oppenheim,NA,NA,NA,NA,NA,4,NA,5,1,1,2,3
Germany,Osnabrueck,NA,NA,NA,NA,9,5,10,9,NA,5,9,13
Germany,Paderborn,NA,NA,NA,NA,7,NA,NA,5,NA,2,5,10
Germany,Passau,NA,NA,NA,NA,3,4,4,NA,NA,NA,10,9
Germany,Pforzheim,NA,NA,NA,NA,NA,NA,NA,4,2,3,5,9
Germany,Pirmasens,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,7
Germany,Pirna,NA,NA,NA,NA,2,NA,NA,NA,2,3,4,6
Germany,Plauen,NA,NA,NA,NA,1,NA,1,NA,NA,4,6,12
Germany,Potsdam,NA,NA,NA,NA,1,NA,1,1,2,15,27,31
Germany,Prenzlau,NA,NA,NA,NA,NA,NA,NA,1,NA,6,10,12
Germany,Quedlinburg,NA,NA,NA,NA,3,NA,5,6,NA,8,11,14
Germany,Radevormwald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9
Germany,Ratzeburg,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3
Germany,Ravensburg,NA,NA,NA,NA,1,3,5,NA,NA,NA,3,6
Germany,Regensburg,25,NA,40,NA,11,NA,22,20,20,20,23,22
Germany,Reichenbach,NA,NA,NA,NA,NA,NA,NA,1,3,5,4,9
Germany,Remscheid,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,12
Germany,Rendsburg,NA,NA,NA,NA,NA,NA,1,2,NA,3,8,11
Germany,Reutlingen,NA,NA,NA,NA,5,NA,5,5,NA,7,8,13
Germany,Rheine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3
Germany,Rheydt,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,8
Germany,Rochlitz,NA,NA,NA,NA,2,NA,3,NA,1,3,2,4
Germany,Rostock,NA,NA,NA,NA,14,14,10,15,NA,6,14,23
Germany,Rottenburg Am Neckar,NA,NA,NA,NA,NA,4,NA,3,3,3,5,7
Germany,Rothenburg Ob Der Tauber,NA,NA,NA,NA,5,6,NA,NA,NA,5,6,5
Germany,Saarbruecken,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9
Germany,Saarlouis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5
Germany,Salzwedel,NA,NA,NA,NA,NA,NA,NA,7,4,4,4,8
Germany,Schleswig,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12
Germany,Schmalkalden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
Germany,Schneeberg,NA,NA,NA,NA,NA,NA,6,NA,NA,6,NA,8
Germany,Schorndorf,NA,NA,NA,NA,NA,1,3,5,2,3,3,4
Germany,Schwabach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6
Germany,Schwaebisch Gmuend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7
Germany,Schwaebisch Hall,NA,NA,NA,NA,NA,6,NA,6,NA,5,7,NA
Germany,Schweinfurt,NA,NA,NA,NA,NA,3,NA,5,NA,NA,6,9
Germany,Schwerin,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,20
Germany,Siegen,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,7
Germany,Soest,NA,NA,NA,12,12,18,10,10,5,5,6,9
Germany,Solingen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
Germany,Spandau,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,12
Germany,Speyer,20,NA,25,30,25,20,13,8,2,3,5,10
Germany,Stade,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,6
Germany,Stendal,NA,NA,NA,NA,NA,6,6,NA,3,4,5,7
Germany,Stralsund,NA,NA,NA,NA,12,15,11,15,10,8,11,18
Germany,Straubing,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,9
Germany,Stuttgart,NA,NA,NA,NA,5,4,NA,9,13,17,20,50
Germany,Suhl,NA,NA,NA,NA,NA,NA,NA,4,4,NA,6,9
Germany,Toenning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
Germany,Torgau,NA,NA,NA,NA,NA,NA,3,6,4,4,5,7
Germany,Trier,15,NA,20,25,11,10,8,5,7,9,13,19
Germany,Tuebingen,NA,NA,NA,NA,NA,NA,4,4,4,5,6,9
Germany,Ueberlingen,NA,NA,NA,NA,NA,NA,3,4,2,NA,3,4
Germany,Ulm,NA,NA,NA,NA,4,10,16,21,10,15,16,20
Germany,Unna,NA,NA,NA,NA,NA,NA,3,5,1,1,6,6
Germany,Velbert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
Germany,Verden,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,5
Germany,Viersen,NA,NA,NA,NA,NA,NA,2,NA,4,5,5,12
Germany,Warburg,NA,NA,NA,NA,NA,NA,NA,5,NA,2,2,3
Germany,Weimar,NA,NA,NA,NA,NA,NA,2,4,NA,6,6,13
Germany,Weissenfels,4,NA,NA,NA,NA,NA,NA,2,4,NA,4,9
Germany,Werden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
Germany,Wesel,NA,NA,NA,2,NA,6,NA,6,4,6,7,17
Germany,Wetzlar,NA,NA,NA,NA,6,NA,NA,3,3,6,5,6
Germany,Wiesbaden,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,14
Germany,Wismar,NA,NA,NA,NA,8,NA,9,NA,NA,NA,7,12
Germany,Wittenberg,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,10
Germany,Wolfenbuettel,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,8
Germany,Worms,10,NA,20,28,20,NA,8,10,2,5,5,9
Germany,Wuelfrath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
Germany,Wuerzburg,NA,2,1,5,7,6,7,10,14,15,20,25
Germany,Xanten,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4
Germany,Zeitz,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,12
Germany,Zerbst,NA,NA,NA,NA,9,5,6,7,NA,6,7,10
Germany,Zittau,NA,NA,NA,NA,2,5,NA,6,9,7,8,10
Germany,Zweibruecken,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,7
Germany,Zwickau,NA,NA,NA,NA,3,NA,NA,6,4,4,4,13
Great Britain,Aberdeen,NA,NA,NA,NA,4,3,3,6,12,15,27,72
Great Britain,Ashton-Upon-Lyne,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,15,57
Great Britain,Barnsley,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,13
Great Britain,Bath,NA,NA,NA,NA,5,NA,NA,2,3,10,33,54
Great Britain,Berwick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10
Great Britain,Beverley,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,9
Great Britain,Bilston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24
Great Britain,Birmingham,NA,NA,NA,NA,NA,NA,1,2,7,24,71,233
Great Britain,Blackburn,NA,NA,NA,NA,NA,NA,NA,2,1,4,12,47
Great Britain,Bolton,NA,NA,NA,NA,NA,NA,NA,NA,2,1,13,61
Great Britain,Boston,NA,NA,NA,NA,7,6,2,2,4,NA,6,15
Great Britain,Bournemouth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
Great Britain,Bradford,NA,NA,NA,NA,NA,NA,NA,NA,7,9,13,110
Great Britain,Brighton,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,66
Great Britain,Bristol,NA,NA,5,3,11,10,10,12,20,50,64,137
Great Britain,Bromsgrove,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,10
Great Britain,Burnley,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,25
Great Britain,Burslem,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,20
Great Britain,Bury,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,25
Great Britain,Bury-St-Edmunds,NA,NA,NA,NA,NA,NA,3,4,6,NA,8,31
Great Britain,Cambridge,NA,NA,2,NA,NA,NA,4,5,9,6,10,28
Great Britain,Canterbury,NA,NA,2,5,NA,4,3,6,8,NA,9,18
Great Britain,Cardiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20
Great Britain,Carlisle,NA,NA,NA,NA,NA,1,NA,NA,2,4,9,26
Great Britain,Chatham,NA,NA,NA,NA,NA,NA,NA,1,5,5,22,49
Great Britain,Cheltenham,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,35
Great Britain,Chester,NA,NA,3,NA,NA,3,NA,6,5,13,15,28
Great Britain,Chesterfield,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,7
Great Britain,Chichester,NA,NA,NA,NA,NA,NA,2,NA,3,4,5,9
Great Britain,Colchester,NA,NA,2,NA,7,4,5,8,10,9,12,19
Great Britain,Congleton,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,11
Great Britain,Coventry,NA,NA,NA,NA,12,10,6,6,7,12,16,36
Great Britain,Croydon,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,20
Great Britain,Darlington,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,11
Great Britain,Deal,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,7
Great Britain,Deptford,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,18,32
Great Britain,Derby,NA,NA,NA,NA,NA,NA,NA,NA,3,6,11,43
Great Britain,Doncaster,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,12
Great Britain,Dover,NA,NA,NA,NA,NA,NA,2,3,4,NA,11,28
Great Britain,Dudley,NA,NA,NA,NA,NA,NA,NA,NA,4,5,10,38
Great Britain,Dundee,NA,NA,NA,NA,2,NA,4,7,10,12,26,79
Great Britain,Durham,NA,NA,NA,NA,NA,NA,3,NA,1,NA,8,13
Great Britain,Edinburgh,NA,NA,NA,NA,1,2,18,15,36,57,83,194
Great Britain,Ellesmere,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,7
Great Britain,Elmbridge,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,5
Great Britain,Ely,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,12
Great Britain,Exeter,NA,NA,NA,NA,NA,NA,7,9,14,16,17,39
Great Britain,Frome,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,12
Great Britain,Gateshead,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9,26
Great Britain,Gillingham,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,8
Great Britain,Glasgow,NA,NA,NA,NA,2,2,4,8,13,25,70,345
Great Britain,Gloucester,NA,NA,3,NA,NA,NA,4,4,5,5,8,25
Great Britain,Gosport,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,7
Great Britain,Gravesend,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,17
Great Britain,Great-Yarmouth,NA,NA,NA,NA,NA,NA,4,8,10,10,17,31
Great Britain,Greenock,NA,NA,NA,NA,NA,NA,NA,NA,3,4,17,37
Great Britain,Greenwich,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,14,57
Great Britain,Grimsby,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,9
Great Britain,Guildford,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,7
Great Britain,Halifax,NA,NA,NA,NA,NA,NA,NA,NA,3,6,12,34
Great Britain,Halton,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,8
Great Britain,Hamilton,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,11
Great Britain,Hartlepool,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,10
Great Britain,Haslingden,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,NA
Great Britain,Hereford,NA,NA,NA,NA,NA,NA,5,NA,2,5,7,NA
Great Britain,Huddersfield,NA,NA,NA,NA,NA,NA,NA,NA,3,5,11,31
Great Britain,Hull,NA,NA,NA,NA,4,2,3,NA,6,6,30,85
Great Britain,Ilkeston,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,6
Great Britain,Inverness,NA,NA,2,NA,NA,NA,5,NA,NA,10,15,14
Great Britain,Ipswich,NA,NA,NA,NA,NA,NA,3,4,8,8,11,33
Great Britain,Kendal,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7,10
Great Britain,Kidderminster,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,17
Great Britain,King's Lynn,NA,NA,NA,NA,8,5,4,8,5,9,10,19
Great Britain,Kirkcaldy,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,36
Great Britain,Lancaster,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,15
Great Britain,Leeds,NA,NA,NA,NA,3,NA,3,5,5,16,53,172
Great Britain,Leek,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,9
Great Britain,Leicester,NA,NA,NA,NA,3,3,3,4,5,8,17,61
Great Britain,Lichfield,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,7
Great Britain,Lincoln,NA,NA,8,NA,9,5,4,3,4,6,7,18
Great Britain,Liverpool,NA,NA,NA,NA,NA,NA,1,2,6,22,83,376
Great Britain,London,NA,NA,25,25,35,45,50,200,575,675,948,2236
Great Britain,Loughborough,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5,11
Great Britain,Luton,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,11
Great Britain,Macclesfield,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,11,39
Great Britain,Maidstone,NA,NA,NA,NA,NA,NA,2,3,4,5,8,21
Great Britain,Manchester,NA,NA,NA,NA,2,NA,NA,10,8,18,84,303
Great Britain,Mansfield,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,11
Great Britain,Margate,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,10
Great Britain,Merthyr-Tydfil,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9,46
Great Britain,Nantwich,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,6
Great Britain,Newark,NA,NA,NA,NA,NA,NA,NA,3,2,NA,7,11
Great Britain,Newbury,NA,NA,NA,NA,NA,NA,3,NA,2,NA,4,7
Great Britain,Newcastle-Under-Lyme,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,11
Great Britain,Newcastle-Upon-Tyne,NA,NA,4,NA,8,4,5,10,14,29,33,88
Great Britain,Newport,NA,NA,NA,NA,NA,NA,NA,2,2,NA,4,20
Great Britain,Northampton,NA,NA,NA,NA,NA,NA,3,NA,4,5,7,27
Great Britain,North-Shields,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
Great Britain,Norwich,NA,NA,10,14,13,6,10,20,30,37,37,68
Great Britain,Nottingham,NA,NA,NA,NA,4,NA,3,4,5,12,29,99
Great Britain,Nuneaton,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,5
Great Britain,Ogwr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16
Great Britain,Oldham,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12,53
Great Britain,Oxford,NA,NA,NA,NA,NA,NA,5,5,8,8,12,29
Great Britain,Paisley,NA,NA,NA,NA,NA,NA,NA,4,NA,7,25,48
Great Britain,Perth,NA,NA,NA,NA,NA,NA,9,5,NA,9,15,25
Great Britain,Peterborough,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,9
Great Britain,Plymouth,NA,NA,NA,NA,12,7,3,7,8,14,16,52
Great Britain,Poole,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,9
Great Britain,Portsmouth,NA,NA,NA,NA,5,NA,NA,1,3,10,33,72
Great Britain,Preston,NA,NA,NA,NA,NA,NA,NA,NA,2,6,12,70
Great Britain,Reading,NA,NA,NA,NA,NA,NA,4,NA,5,7,10,21
Great Britain,Renfrew,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,47
Great Britain,Rochdale,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13,42
Great Britain,Rochester,NA,NA,NA,NA,NA,NA,2,3,3,NA,7,17
Great Britain,Rotherham,NA,NA,NA,NA,NA,2,3,NA,1,NA,8,14
Great Britain,Rowley Regis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,14
Great Britain,Rugby,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,6
Great Britain,Salford,NA,NA,NA,NA,NA,NA,NA,NA,1,3,18,85
Great Britain,Salisbury,NA,NA,NA,NA,8,5,8,6,7,9,8,12
Great Britain,Sandwich,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,5
Great Britain,Scarborough,NA,NA,NA,NA,NA,NA,NA,2,4,NA,6,13
Great Britain,Sedgley,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,10,30
Great Britain,Sefton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
Great Britain,Sheffield,NA,NA,NA,NA,1,2,NA,3,3,12,46,135
Great Britain,Shepton-Mallet,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,4
Great Britain,Shrewsbury,NA,NA,NA,NA,NA,4,4,NA,7,8,15,20
Great Britain,Southampton,NA,NA,NA,NA,NA,NA,3,4,3,3,8,35
Great Britain,South-Ribble,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11
Great Britain,South-Shields,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,29
Great Britain,Stafford,NA,NA,NA,NA,NA,NA,NA,1,2,NA,4,12
Great Britain,St-Albans,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,7
Great Britain,St-Andrews,NA,NA,NA,NA,NA,NA,4,14,NA,NA,3,6
Great Britain,St-Helens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,25
Great Britain,Stockport,NA,NA,NA,NA,NA,NA,NA,1,2,3,20,54
Great Britain,Stockton-On-Tees,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,10
Great Britain,Stoke-On-Trent,NA,NA,NA,NA,NA,NA,NA,NA,1,3,23,66
Great Britain,St-Peter Port,NA,NA,NA,NA,NA,NA,NA,2,5,NA,8,17
Great Britain,Stroud,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,9
Great Britain,Sunderland,NA,NA,NA,NA,1,NA,NA,NA,5,10,24,65
Great Britain,Swansea,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9,31
Great Britain,Tameside,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,62
Great Britain,Taunton,NA,NA,NA,NA,NA,NA,3,NA,2,NA,5,10
Great Britain,Thetford,NA,NA,3,NA,NA,NA,1,1,2,NA,3,4
Great Britain,Tiverton,NA,NA,NA,NA,NA,NA,3,4,7,NA,7,11
Great Britain,Tunbridge-Wells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11
Great Britain,Tynemouth,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13,29
Great Britain,Wakefield,NA,NA,NA,NA,NA,NA,3,NA,2,4,11,22
Great Britain,Walsall,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,10,26
Great Britain,Warminster,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7,8
Great Britain,Warrington,NA,NA,NA,NA,NA,NA,NA,NA,2,4,11,21
Great Britain,Warwick,NA,NA,1,NA,NA,NA,1,3,3,4,6,11
Great Britain,Wellington,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,5
Great Britain,West-Bromwich,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,35
Great Britain,West-Ham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,19
Great Britain,Whitby,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7,8
Great Britain,Whitehaven,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,14
Great Britain,Wigan,NA,NA,NA,NA,NA,NA,NA,NA,2,4,11,32
Great Britain,Winchester,NA,NA,15,20,15,3,3,3,3,NA,6,14
Great Britain,Windsor-And-Maidenhead,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,14
Great Britain,Wolverhampton,NA,NA,NA,NA,NA,NA,NA,NA,6,7,13,50
Great Britain,Woolwich,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,24,52
Great Britain,Worcester,NA,NA,NA,NA,NA,NA,4,6,9,10,11,31
Great Britain,Workington,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,6
Great Britain,York,NA,NA,12,NA,8,12,7,12,12,11,17,41
Greece,Agrinion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
Greece,Argos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9
Greece,Arta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8
Greece,Athinai,NA,NA,15,NA,25,35,10,33,13,10,12,30
Greece,Ioannina,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,20,24
Greece,Iraklion,15,NA,NA,NA,11,14,NA,NA,NA,NA,15,19
Greece,Kalamai,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,3
Greece,Kerkira,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,15,15
Greece,Khalkis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
Greece,Khios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
Greece,Korinthos,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,4,2
Greece,Larisa,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,20,13
Greece,Missolonghi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
Greece,Nafplion,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,7,6
Greece,Patrai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15
Greece,Piraievs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
Greece,Pirgos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
Greece,Preveza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
Greece,Salonika,NA,50,40,30,50,42,19,50,40,45,70,70
Greece,Serrai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
Greece,Trikkala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
Greece,Tripolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7
Greece,Volos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
Greece,Zakynthos,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,15,18
Hungary,Baja,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8,15
Hungary,Bekes,NA,NA,NA,NA,NA,NA,NA,NA,1,6,10,18
Hungary,Bekescsaba,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,23
Hungary,Buda,NA,NA,NA,NA,NA,8,12,NA,13,NA,25,42
Hungary,Cegled,NA,NA,NA,NA,NA,NA,NA,NA,1,6,8,17
Hungary,Csongrad,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,13
Hungary,Debrecen,NA,NA,NA,NA,3,NA,9,12,20,28,35,49
Hungary,Dunafoeldvar,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,12
Hungary,Eger,NA,NA,NA,NA,NA,NA,NA,NA,2,6,17,18
Hungary,Esztergom,NA,NA,NA,NA,NA,NA,NA,NA,2,5,6,7
Hungary,Gyoengyoes,NA,NA,NA,NA,NA,NA,NA,NA,1,8,10,13
Hungary,Gyoer,NA,NA,NA,NA,NA,NA,NA,NA,7,10,13,16
Hungary,Gyula,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,15
Hungary,Hajduboeszoermeny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15
Hungary,Hajdunanas,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,10
Hungary,Hajduszoboszlo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10
Hungary,Hodmezoevasarhely,NA,NA,NA,NA,NA,NA,NA,NA,3,14,16,33
Hungary,Jaszarokszallas,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,8
Hungary,Jaszbereny,NA,NA,NA,NA,NA,NA,NA,NA,2,8,11,17
Hungary,Kalocsa,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,6
Hungary,Karcag,NA,NA,NA,NA,NA,NA,NA,NA,1,6,8,12
Hungary,Kecskemet,NA,NA,NA,NA,NA,NA,NA,4,5,NA,23,32
Hungary,Kiskunfelegyhaza,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,18
Hungary,Kiskunhalas,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,13
Hungary,Koeszeg,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,6
Hungary,Mako,NA,NA,NA,NA,NA,NA,NA,NA,2,8,10,23
Hungary,Mezoetur,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,16
Hungary,Miskolc,NA,NA,NA,NA,NA,NA,NA,NA,4,10,14,16
Hungary,Mohacs,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,9
Hungary,Nagykoeroes,NA,NA,NA,NA,NA,NA,NA,NA,3,7,9,16
Hungary,Nyiregyhaza,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,14
Hungary,Obuda,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,12
Hungary,Oroshaza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11
Hungary,Paks,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,9
Hungary,Papa,NA,NA,NA,NA,NA,NA,NA,NA,3,8,9,12
Hungary,Pecs,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9,16
Hungary,Pest,NA,NA,NA,NA,NA,7,10,NA,4,NA,25,119
Hungary,Sopron,NA,NA,NA,NA,NA,4,3,6,5,11,11,16
Hungary,Szarvas,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,17
Hungary,Szeged,NA,NA,NA,NA,4,NA,7,NA,4,15,22,49
Hungary,Szekesfehervar,NA,NA,2,NA,NA,NA,NA,NA,3,11,12,15
Hungary,Szekszard,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,9
Hungary,Szentes,NA,NA,NA,NA,NA,NA,NA,NA,2,8,9,22
Hungary,Szolnok,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,11
Hungary,Toeroekszentmiklos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9
Hungary,Vac,NA,NA,NA,NA,NA,NA,NA,NA,1,7,9,11
Hungary,Veszprem,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8,11
Ireland,Armagh,NA,NA,15,NA,5,NA,2,NA,NA,10,7,10
Ireland,Belfast,NA,NA,NA,NA,NA,NA,2,NA,2,9,20,87
